Pokemon,Dex_Number,Move
Scyther,123,False Swipe
Scyther,123,Feint
Scyther,123,Focus Energy
Scyther,123,Fury Cutter
Scyther,123,Giga Impact
Scyther,123,Helping Hand
Scyther,123,Hyper Beam
Scyther,123,Knock Off
Scyther,123,Leer
Scyther,123,Light Screen
Scyther,123,Lunge
Scyther,123,Night Slash
Scyther,123,Pounce
Scyther,123,Protect
Scyther,123,Quick Attack
Scyther,123,Quick Guard
Scyther,123,Rain Dance
Scyther,123,Razor Wind
Scyther,123,Rest
Scyther,123,Reversal
Scyther,123,Scary Face
Scyther,123,Silver Wind
Scyther,123,Skitter Smack
Scyther,123,Slash
Scyther,123,Sleep Talk
Scyther,123,Struggle Bug
Scyther,123,Substitute
Scyther,123,Sunny Day
Scyther,123,Swift
Scyther,123,Swords Dance
Scyther,123,Tailwind
Scyther,123,Take Down
Scyther,123,Tera Blast
Scyther,123,Thief
Scyther,123,Trailblaze
Scyther,123,U-turn
Scyther,123,Vacuum Wave
Scyther,123,Wing Attack
Scyther,123,X-Scissor
Ariados,168,Absorb
Ariados,168,Acid Spray
Ariados,168,Agility
Ariados,168,Baton Pass
Ariados,168,Body Slam
Ariados,168,Bug Bite
Ariados,168,Bug Buzz
Ariados,168,Cross Poison
Ariados,168,Dig
Ariados,168,Disable
Ariados,168,Electroweb
Ariados,168,Endure
Ariados,168,Facade
Ariados,168,False Swipe
Ariados,168,Fell Stinger
Ariados,168,First Impression
Ariados,168,Focus Energy
Ariados,168,Foul Play
Ariados,168,Fury Swipes
Ariados,168,Giga Drain
Ariados,168,Giga Impact
Ariados,168,Headbutt
Ariados,168,Hex
Ariados,168,Hyper Beam
Ariados,168,Infestation
Ariados,168,Knock Off
Ariados,168,Leech Life
Ariados,168,Lunge
Ariados,168,Megahorn
Ariados,168,Night Shade
Ariados,168,Night Slash
Ariados,168,Pin Missile
Ariados,168,Poison Jab
Ariados,168,Poison Sting
Ariados,168,Pounce
Ariados,168,Protect
Ariados,168,Psychic
Ariados,168,Rage Powder
Ariados,168,Rest
Ariados,168,Scary Face
Ariados,168,Screech
Ariados,168,Shadow Sneak
Ariados,168,Skitter Smack
Ariados,168,Sleep Talk
Ariados,168,Sludge Bomb
Ariados,168,Sludge Wave
Ariados,168,Smart Strike
Ariados,168,Solar Beam
Ariados,168,Spite
Ariados,168,Sticky Web
Ariados,168,String Shot
Ariados,168,Struggle Bug
Ariados,168,Substitute
Ariados,168,Sucker Punch
Ariados,168,Sunny Day
Ariados,168,Swords Dance
Ariados,168,Tera Blast
Ariados,168,Thief
Ariados,168,Throat Chop
Ariados,168,Toxic
Ariados,168,Toxic Spikes
Ariados,168,Toxic Thread
Ariados,168,Trailblaze
Ariados,168,Venoshock
Ariados,168,X-Scissor
Flaaffy,180,After You
Flaaffy,180,Agility
Flaaffy,180,Body Slam
Flaaffy,180,Brick Break
Flaaffy,180,Charge
Flaaffy,180,Charge Beam
Flaaffy,180,Confuse Ray
Flaaffy,180,Cotton Guard
Flaaffy,180,Cotton Spore
Flaaffy,180,Dazzling Gleam
Flaaffy,180,Dig
Flaaffy,180,Discharge
Flaaffy,180,Double-Edge
Flaaffy,180,Eerie Impulse
Flaaffy,180,Electric Terrain
Flaaffy,180,Electro Ball
Flaaffy,180,Electroweb
Flaaffy,180,Endeavor
Flaaffy,180,Endure
Flaaffy,180,Facade
Flaaffy,180,Fire Punch
Flaaffy,180,Flatter
Flaaffy,180,Fling
Flaaffy,180,Focus Punch
Flaaffy,180,Growl
Flaaffy,180,Helping Hand
Flaaffy,180,Ice Punch
Flaaffy,180,Light Screen
Flaaffy,180,Low Kick
Flaaffy,180,Power Gem
Flaaffy,180,Protect
Flaaffy,180,Rain Dance
Flaaffy,180,Reflect
Flaaffy,180,Rest
Flaaffy,180,Roar
Flaaffy,180,Sleep Talk
Flaaffy,180,Substitute
Flaaffy,180,Sunny Day
Flaaffy,180,Swift
Flaaffy,180,Tackle
Flaaffy,180,Take Down
Flaaffy,180,Tera Blast
Flaaffy,180,Thunder
Flaaffy,180,Thunder Punch
Flaaffy,180,Thunder Shock
Flaaffy,180,Thunder Wave
Flaaffy,180,Thunderbolt
Flaaffy,180,Trailblaze
Flaaffy,180,Volt Switch
Flaaffy,180,Wild Charge
Scizor,212,Acrobatics
Scizor,212,Aerial Ace
Scizor,212,Agility
Scizor,212,Air Cutter
Scizor,212,Air Slash
Scizor,212,Baton Pass
Scizor,212,Brick Break
Scizor,212,Brutal Swing
Scizor,212,Bug Bite
Scizor,212,Bug Buzz
Scizor,212,Bullet Punch
Scizor,212,Close Combat
Scizor,212,Counter
Scizor,212,Curse
Scizor,212,Defog
Scizor,212,Double Hit
Scizor,212,Double Team
Scizor,212,Double-Edge
Scizor,212,Dual Chop
Scizor,212,Dual Wingbeat
Scizor,212,Endure
Scizor,212,Facade
Scizor,212,False Swipe
Scizor,212,Feint
Scizor,212,Flash Cannon
Scizor,212,Fling
Scizor,212,Focus Energy
Scizor,212,Fury Cutter
Scizor,212,Giga Impact
Scizor,212,Hard Press
Scizor,212,Helping Hand
Scizor,212,Hyper Beam
Scizor,212,Iron Defense
Scizor,212,Iron Head
Scizor,212,Knock Off
Scizor,212,Leer
Scizor,212,Light Screen
Scizor,212,Lunge
Scizor,212,Magnet Bomb
Scizor,212,Metal Claw
Scizor,212,Night Slash
Scizor,212,Pounce
Scizor,212,Protect
Scizor,212,Quick Attack
Scizor,212,Quick Guard
Scizor,212,Rain Dance
Scizor,212,Razor Wind
Scizor,212,Rest
Scizor,212,Reversal
Scizor,212,Safeguard
Scizor,212,Sandstorm
Scizor,212,Scary Face
Scizor,212,Silver Wind
Scizor,212,Skitter Smack
Scizor,212,Slash
Scizor,212,Sleep Talk
Scizor,212,Steel Beam
Scizor,212,Steel Wing
Scizor,212,Struggle Bug
Scizor,212,Substitute
Scizor,212,Sunny Day
Scizor,212,Swift
Scizor,212,Swords Dance
Scizor,212,Tailwind
Scizor,212,Take Down
Scizor,212,Tera Blast
Scizor,212,Thief
Scizor,212,Trailblaze
Scizor,212,U-turn
Scizor,212,Vacuum Wave
Scizor,212,Wing Attack
Scizor,212,X-Scissor
Pupitar,247,Aerial Ace
Pupitar,247,Ancient Power
Pupitar,247,Assurance
Pupitar,247,Bite
Pupitar,247,Body Slam
Pupitar,247,Brick Break
Pupitar,247,Bulldoze
Pupitar,247,Crunch
Pupitar,247,Curse
Pupitar,247,Dark Pulse
Pupitar,247,Dig
Pupitar,247,Double-Edge
Pupitar,247,Dragon Dance
Pupitar,247,Earth Power
Pupitar,247,Earthquake
Pupitar,247,Endure
Pupitar,247,Facade
Pupitar,247,Focus Energy
Pupitar,247,Giga Impact
Pupitar,247,Headbutt
Pupitar,247,Helping Hand
Pupitar,247,High Horsepower
Pupitar,247,Hyper Beam
Pupitar,247,Iron Defense
Pupitar,247,Iron Head
Pupitar,247,Lash Out
Pupitar,247,Leer
Pupitar,247,Mud Shot
Pupitar,247,Mud-Slap
Pupitar,247,Outrage
Pupitar,247,Payback
Pupitar,247,Protect
Pupitar,247,Rain Dance
Pupitar,247,Rest
Pupitar,247,Rock Blast
Pupitar,247,Rock Slide
Pupitar,247,Rock Throw
Pupitar,247,Rock Tomb
Pupitar,247,Sand Tomb
Pupitar,247,Sandstorm
Pupitar,247,Scary Face
Pupitar,247,Screech
Pupitar,247,Sleep Talk
Pupitar,247,Smack Down
Pupitar,247,Snarl
Pupitar,247,Spite
Pupitar,247,Stealth Rock
Pupitar,247,Stomp
Pupitar,247,Stomping Tantrum
Pupitar,247,Stone Edge
Pupitar,247,Substitute
Pupitar,247,Sunny Day
Pupitar,247,Tackle
Pupitar,247,Take Down
Pupitar,247,Taunt
Pupitar,247,Tera Blast
Pupitar,247,Thrash
Sceptile,254,Absorb
Sceptile,254,Acrobatics
Sceptile,254,Aerial Ace
Sceptile,254,Agility
Sceptile,254,Assurance
Sceptile,254,Body Slam
Sceptile,254,Breaking Swipe
Sceptile,254,Brick Break
Sceptile,254,Bulldoze
Sceptile,254,Bullet Seed
Sceptile,254,Crunch
Sceptile,254,Detect
Sceptile,254,Dig
Sceptile,254,Double Kick
Sceptile,254,Double Team
Sceptile,254,Double-Edge
Sceptile,254,Dragon Breath
Sceptile,254,Dragon Cheer
Sceptile,254,Dragon Claw
Sceptile,254,Dragon Dance
Sceptile,254,Dragon Pulse
Sceptile,254,Dragon Rush
Sceptile,254,Dragon Tail
Sceptile,254,Drain Punch
Sceptile,254,Dual Chop
Sceptile,254,Earthquake
Sceptile,254,Endeavor
Sceptile,254,Endure
Sceptile,254,Energy Ball
Sceptile,254,Facade
Sceptile,254,False Swipe
Sceptile,254,Fling
Sceptile,254,Focus Blast
Sceptile,254,Focus Punch
Sceptile,254,Frenzy Plant
Sceptile,254,Fury Cutter
Sceptile,254,Giga Drain
Sceptile,254,Giga Impact
Sceptile,254,Grass Knot
Sceptile,254,Grass Pledge
Sceptile,254,Grassy Glide
Sceptile,254,Grassy Terrain
Sceptile,254,Helping Hand
Sceptile,254,Hyper Beam
Sceptile,254,Iron Tail
Sceptile,254,Leaf Blade
Sceptile,254,Leaf Storm
Sceptile,254,Leafage
Sceptile,254,Leech Seed
Sceptile,254,Leer
Sceptile,254,Low Kick
Sceptile,254,Low Sweep
Sceptile,254,Magical Leaf
Sceptile,254,Mega Drain
Sceptile,254,Night Slash
Sceptile,254,Outrage
Sceptile,254,Pound
Sceptile,254,Protect
Sceptile,254,Quick Attack
Sceptile,254,Quick Guard
Sceptile,254,Razor Wind
Sceptile,254,Rest
Sceptile,254,Roar
Sceptile,254,Rock Slide
Sceptile,254,Rock Tomb
Sceptile,254,Safeguard
Sceptile,254,Scale Shot
Sceptile,254,Screech
Sceptile,254,Seed Bomb
Sceptile,254,Shed Tail
Sceptile,254,Slam
Sceptile,254,Slash
Sceptile,254,Sleep Talk
Sceptile,254,Solar Beam
Sceptile,254,Solar Blade
Sceptile,254,Substitute
Sceptile,254,Sunny Day
Sceptile,254,Swift
Sceptile,254,Swords Dance
Sceptile,254,Synthesis
Sceptile,254,Tackle
Sceptile,254,Take Down
Sceptile,254,Tera Blast
Sceptile,254,Thief
Sceptile,254,Throat Chop
Sceptile,254,Thunder Punch
Sceptile,254,Trailblaze
Sceptile,254,Upper Hand
Sceptile,254,Vacuum Wave
Sceptile,254,Work Up
Sceptile,254,Worry Seed
Sceptile,254,X-Scissor
Sceptile,254,X-scissor
Marshtomp,259,Amnesia
Marshtomp,259,Ancient Power
Marshtomp,259,Aqua Ring
Marshtomp,259,Avalanche
Marshtomp,259,Bite
Marshtomp,259,Blizzard
Marshtomp,259,Body Slam
Marshtomp,259,Brick Break
Marshtomp,259,Bubble Beam
Marshtomp,259,Bulldoze
Marshtomp,259,Chilling Water
Marshtomp,259,Counter
Marshtomp,259,Curse
Marshtomp,259,Dig
Marshtomp,259,Double-Edge
Marshtomp,259,Earth Power
Marshtomp,259,Earthquake
Marshtomp,259,Endeavor
Marshtomp,259,Endure
Marshtomp,259,Facade
Marshtomp,259,Fling
Marshtomp,259,Focus Punch
Marshtomp,259,Growl
Marshtomp,259,Helping Hand
Marshtomp,259,Hydro Pump
Marshtomp,259,Ice Beam
Marshtomp,259,Ice Punch
Marshtomp,259,Icy Wind
Marshtomp,259,Iron Tail
Marshtomp,259,Liquidation
Marshtomp,259,Low Kick
Marshtomp,259,Mirror Coat
Marshtomp,259,Mud Shot
Marshtomp,259,Mud-Slap
Marshtomp,259,Muddy Water
Marshtomp,259,Protect
Marshtomp,259,Rain Dance
Marshtomp,259,Rest
Marshtomp,259,Roar
Marshtomp,259,Rock Slide
Marshtomp,259,Rock Smash
Marshtomp,259,Rock Throw
Marshtomp,259,Rock Tomb
Marshtomp,259,Sand Tomb
Marshtomp,259,Scald
Marshtomp,259,Screech
Marshtomp,259,Sleep Talk
Marshtomp,259,Sludge
Marshtomp,259,Sludge Bomb
Marshtomp,259,Sludge Wave
Marshtomp,259,Stealth Rock
Marshtomp,259,Stomp
Marshtomp,259,Substitute
Marshtomp,259,Supersonic
Marshtomp,259,Surf
Marshtomp,259,Tackle
Marshtomp,259,Take Down
Marshtomp,259,Tera Blast
Marshtomp,259,Uproar
Marshtomp,259,Water Gun
Marshtomp,259,Water Pledge
Marshtomp,259,Water Pulse
Marshtomp,259,Waterfall
Marshtomp,259,Whirlpool
Marshtomp,259,Wide Guard
Marshtomp,259,Work Up
Marshtomp,259,Yawn
Aggron,306,Ancient Power
Aggron,306,Blizzard
Aggron,306,Body Slam
Aggron,306,Brick Break
Aggron,306,Bulldoze
Aggron,306,Crunch
Aggron,306,Dark Pulse
Aggron,306,Dig
Aggron,306,Double-Edge
Aggron,306,Dragon Claw
Aggron,306,Dragon Pulse
Aggron,306,Earth Power
Aggron,306,Earthquake
Aggron,306,Endure
Aggron,306,Facade
Aggron,306,Fire Blast
Aggron,306,Fire Punch
Aggron,306,Flamethrower
Aggron,306,Focus Blast
Aggron,306,Giga Impact
Aggron,306,Harden
Aggron,306,Head Smash
Aggron,306,Headbutt
Aggron,306,Heavy Slam
Aggron,306,Hydro Pump
Aggron,306,Hyper Beam
Aggron,306,Ice Beam
Aggron,306,Ice Punch
Aggron,306,Iron Defense
Aggron,306,Iron Head
Aggron,306,Iron Tail
Aggron,306,Magnet Bomb
Aggron,306,Metal Claw
Aggron,306,Metal Sound
Aggron,306,Meteor Beam
Aggron,306,Mud Shot
Aggron,306,Outrage
Aggron,306,Power-Up Punch
Aggron,306,Protect
Aggron,306,Roar
Aggron,306,Rock Slide
Aggron,306,Rock Tomb
Aggron,306,Scorching Sands
Aggron,306,Screech
Aggron,306,Shadow Claw
Aggron,306,Solar Beam
Aggron,306,Stealth Rock
Aggron,306,Steel Beam
Aggron,306,Stone Edge
Aggron,306,Substitute
Aggron,306,Surf
Aggron,306,Swagger
Aggron,306,Tackle
Aggron,306,Take Down
Aggron,306,Thunder
Aggron,306,Thunder Punch
Aggron,306,Thunder Wave
Aggron,306,Thunderbolt
Aggron,306,Whirlpool
Manectric,310,Agility
Manectric,310,Bite
Manectric,310,Body Slam
Manectric,310,Charge
Manectric,310,Charge Beam
Manectric,310,Crunch
Manectric,310,Curse
Manectric,310,Discharge
Manectric,310,Eerie Impulse
Manectric,310,Endure
Manectric,310,Facade
Manectric,310,Fire Fang
Manectric,310,Flame Charge
Manectric,310,Flamethrower
Manectric,310,Giga Impact
Manectric,310,Headbutt
Manectric,310,Hyper Beam
Manectric,310,Hyper Voice
Manectric,310,Ice Fang
Manectric,310,Leer
Manectric,310,Light Screen
Manectric,310,Overheat
Manectric,310,Protect
Manectric,310,Psychic Fangs
Manectric,310,Quick Attack
Manectric,310,Razor Wind
Manectric,310,Roar
Manectric,310,Snarl
Manectric,310,Spark
Manectric,310,Substitute
Manectric,310,Swift
Manectric,310,Tackle
Manectric,310,Thunder
Manectric,310,Thunder Fang
Manectric,310,Thunder Shock
Manectric,310,Thunder Wave
Manectric,310,Thunderbolt
Manectric,310,Trailblaze
Manectric,310,Volt Switch
Manectric,310,Wild Charge
Gulpin,316,Acid Armor
Gulpin,316,Acid Spray
Gulpin,316,Amnesia
Gulpin,316,Belch
Gulpin,316,Body Slam
Gulpin,316,Bullet Seed
Gulpin,316,Clear Smog
Gulpin,316,Curse
Gulpin,316,Destiny Bond
Gulpin,316,Dream Eater
Gulpin,316,Encore
Gulpin,316,Endure
Gulpin,316,Explosion
Gulpin,316,Facade
Gulpin,316,Fire Punch
Gulpin,316,Fling
Gulpin,316,Gastro Acid
Gulpin,316,Giga Drain
Gulpin,316,Gunk Shot
Gulpin,316,Helping Hand
Gulpin,316,Ice Beam
Gulpin,316,Ice Punch
Gulpin,316,Knock Off
Gulpin,316,Mud Shot
Gulpin,316,Mud-Slap
Gulpin,316,Pain Split
Gulpin,316,Poison Gas
Gulpin,316,Poison Jab
Gulpin,316,Pound
Gulpin,316,Protect
Gulpin,316,Rain Dance
Gulpin,316,Rest
Gulpin,316,Rollout
Gulpin,316,Seed Bomb
Gulpin,316,Self-Destruct
Gulpin,316,Shadow Ball
Gulpin,316,Sing
Gulpin,316,Sleep Talk
Gulpin,316,Sludge
Gulpin,316,Sludge Bomb
Gulpin,316,Sludge Wave
Gulpin,316,Smog
Gulpin,316,Smokescreen
Gulpin,316,Solar Beam
Gulpin,316,Spit Up
Gulpin,316,Stockpile
Gulpin,316,Stuff Cheeks
Gulpin,316,Substitute
Gulpin,316,Sunny Day
Gulpin,316,Swallow
Gulpin,316,Swords Dance
Gulpin,316,Tackle
Gulpin,316,Take Down
Gulpin,316,Tera Blast
Gulpin,316,Thief
Gulpin,316,Thunder Punch
Gulpin,316,Thunder Wave
Gulpin,316,Toxic
Gulpin,316,Toxic Spikes
Gulpin,316,Venoshock
Gulpin,316,Water Pulse
Gulpin,316,Yawn
Sharpedo,319,Agility
Sharpedo,319,Ancient Power
Sharpedo,319,Aqua Jet
Sharpedo,319,Bite
Sharpedo,319,Blizzard
Sharpedo,319,Bounce
Sharpedo,319,Close Combat
Sharpedo,319,Crunch
Sharpedo,319,Dark Pulse
Sharpedo,319,Double-Edge
Sharpedo,319,Earthquake
Sharpedo,319,Endure
Sharpedo,319,Facade
Sharpedo,319,Flip Turn
Sharpedo,319,Focus Energy
Sharpedo,319,Giga Impact
Sharpedo,319,Hydro Pump
Sharpedo,319,Hyper Beam
Sharpedo,319,Ice Beam
Sharpedo,319,Ice Fang
Sharpedo,319,Icy Wind
Sharpedo,319,Leer
Sharpedo,319,Liquidation
Sharpedo,319,Night Slash
Sharpedo,319,Poison Fang
Sharpedo,319,Poison Jab
Sharpedo,319,Protect
Sharpedo,319,Psychic Fangs
Sharpedo,319,Rock Tomb
Sharpedo,319,Scald
Sharpedo,319,Scale Shot
Sharpedo,319,Screech
Sharpedo,319,Skull Bash
Sharpedo,319,Slash
Sharpedo,319,Substitute
Sharpedo,319,Surf
Sharpedo,319,Swagger
Sharpedo,319,Swift
Sharpedo,319,Take Down
Sharpedo,319,Taunt
Sharpedo,319,Waterfall
Sharpedo,319,Whirlpool
Sharpedo,319,Zen Headbutt
Camerupt,323,Amnesia
Camerupt,323,Ancient Power
Camerupt,323,Body Press
Camerupt,323,Body Slam
Camerupt,323,Bulldoze
Camerupt,323,Charm
Camerupt,323,Curse
Camerupt,323,Defense Curl
Camerupt,323,Dig
Camerupt,323,Double-Edge
Camerupt,323,Double-edge
Camerupt,323,Earth Power
Camerupt,323,Earthquake
Camerupt,323,Ember
Camerupt,323,Endeavor
Camerupt,323,Endure
Camerupt,323,Eruption
Camerupt,323,Facade
Camerupt,323,Fire Blast
Camerupt,323,Fire Spin
Camerupt,323,Fissure
Camerupt,323,Flame Charge
Camerupt,323,Flamethrower
Camerupt,323,Flare Blitz
Camerupt,323,Flash Cannon
Camerupt,323,Focus Energy
Camerupt,323,Giga Impact
Camerupt,323,Growl
Camerupt,323,Growth
Camerupt,323,Headbutt
Camerupt,323,Heat Crash
Camerupt,323,Heat Wave
Camerupt,323,Heavy Slam
Camerupt,323,Helping Hand
Camerupt,323,High Horsepower
Camerupt,323,Howl
Camerupt,323,Hyper Beam
Camerupt,323,Incinerate
Camerupt,323,Iron Head
Camerupt,323,Lash Out
Camerupt,323,Lava Plume
Camerupt,323,Mud Shot
Camerupt,323,Mud-Slap
Camerupt,323,Overheat
Camerupt,323,Protect
Camerupt,323,Rain Dance
Camerupt,323,Rest
Camerupt,323,Roar
Camerupt,323,Rock Slide
Camerupt,323,Rock Tomb
Camerupt,323,Rollout
Camerupt,323,Sandstorm
Camerupt,323,Scary Face
Camerupt,323,Scorching Sands
Camerupt,323,Self-Destruct
Camerupt,323,Sleep Talk
Camerupt,323,Smack Down
Camerupt,323,Solar Beam
Camerupt,323,Spit Up
Camerupt,323,Stealth Rock
Camerupt,323,Stockpile
Camerupt,323,Stomp
Camerupt,323,Stomping Tantrum
Camerupt,323,Stone Edge
Camerupt,323,Substitute
Camerupt,323,Sunny Day
Camerupt,323,Swallow
Camerupt,323,Tackle
Camerupt,323,Take Down
Camerupt,323,Temper Flare
Camerupt,323,Tera Blast
Camerupt,323,Trailblaze
Camerupt,323,Will-O-Wisp
Camerupt,323,Yawn
Camerupt,323,Zen Headbutt
Lucario,448,Aerial Ace
Lucario,448,Agility
Lucario,448,Aura Sphere
Lucario,448,Bite
Lucario,448,Blaze Kick
Lucario,448,Body Slam
Lucario,448,Bone Rush
Lucario,448,Brick Break
Lucario,448,Bulk Up
Lucario,448,Bulldoze
Lucario,448,Bullet Punch
Lucario,448,Calm Mind
Lucario,448,Circle Throw
Lucario,448,Close Combat
Lucario,448,Coaching
Lucario,448,Copycat
Lucario,448,Counter
Lucario,448,Cross Chop
Lucario,448,Crunch
Lucario,448,Dark Pulse
Lucario,448,Detect
Lucario,448,Dig
Lucario,448,Dragon Pulse
Lucario,448,Drain Punch
Lucario,448,Dual Chop
Lucario,448,Earthquake
Lucario,448,Endure
Lucario,448,Extreme Speed
Lucario,448,Facade
Lucario,448,Feint
Lucario,448,Final Gambit
Lucario,448,Flash Cannon
Lucario,448,Fling
Lucario,448,Focus Blast
Lucario,448,Focus Punch
Lucario,448,Force Palm
Lucario,448,Giga Impact
Lucario,448,Heal Pulse
Lucario,448,Helping Hand
Lucario,448,High Jump Kick
Lucario,448,Howl
Lucario,448,Hyper Beam
Lucario,448,Ice Punch
Lucario,448,Iron Defense
Lucario,448,Iron Tail
Lucario,448,Life Dew
Lucario,448,Low Kick
Lucario,448,Low Sweep
Lucario,448,Metal Claw
Lucario,448,Metal Sound
Lucario,448,Meteor Mash
Lucario,448,Metronome
Lucario,448,Nasty Plot
Lucario,448,Poison Jab
Lucario,448,Power-Up Punch
Lucario,448,Protect
Lucario,448,Psych Up
Lucario,448,Psychic
Lucario,448,Quick Attack
Lucario,448,Quick Guard
Lucario,448,Rain Dance
Lucario,448,Rest
Lucario,448,Reversal
Lucario,448,Roar
Lucario,448,Rock Slide
Lucario,448,Rock Smash
Lucario,448,Rock Tomb
Lucario,448,Scary Face
Lucario,448,Screech
Lucario,448,Shadow Ball
Lucario,448,Shadow Claw
Lucario,448,Sleep Talk
Lucario,448,Steel Beam
Lucario,448,Stone Edge
Lucario,448,Substitute
Lucario,448,Sunny Day
Lucario,448,Swift
Lucario,448,Swords Dance
Lucario,448,Take Down
Lucario,448,Tera Blast
Lucario,448,Thunder Punch
Lucario,448,Trailblaze
Lucario,448,Upper Hand
Lucario,448,Vacuum Wave
Lucario,448,Water Pulse
Lucario,448,Work Up
Lucario,448,Zen Headbutt
Froslass,478,Astonish
Froslass,478,Aurora Veil
Froslass,478,Avalanche
Froslass,478,Bite
Froslass,478,Blizzard
Froslass,478,Block
Froslass,478,Body Slam
Froslass,478,Charm
Froslass,478,Chilling Water
Froslass,478,Confuse Ray
Froslass,478,Crunch
Froslass,478,Curse
Froslass,478,Destiny Bond
Froslass,478,Disable
Froslass,478,Double Team
Froslass,478,Draining Kiss
Froslass,478,Endure
Froslass,478,Facade
Froslass,478,Fake Tears
Froslass,478,Fling
Froslass,478,Frost Breath
Froslass,478,Giga Impact
Froslass,478,Haze
Froslass,478,Headbutt
Froslass,478,Heal Block
Froslass,478,Helping Hand
Froslass,478,Hex
Froslass,478,Hyper Beam
Froslass,478,Ice Beam
Froslass,478,Ice Fang
Froslass,478,Ice Punch
Froslass,478,Ice Shard
Froslass,478,Ice Spinner
Froslass,478,Icicle Crash
Froslass,478,Icicle Spear
Froslass,478,Icy Wind
Froslass,478,Imprison
Froslass,478,Leer
Froslass,478,Light Screen
Froslass,478,Nasty Plot
Froslass,478,Night Shade
Froslass,478,Pain Split
Froslass,478,Petal Dance
Froslass,478,Phantom Force
Froslass,478,Poltergeist
Froslass,478,Powder Snow
Froslass,478,Protect
Froslass,478,Psych Up
Froslass,478,Psychic
Froslass,478,Rain Dance
Froslass,478,Reflect
Froslass,478,Rest
Froslass,478,Rollout
Froslass,478,Scary Face
Froslass,478,Shadow Ball
Froslass,478,Sheer Cold
Froslass,478,Sleep Talk
Froslass,478,Snowscape
Froslass,478,Spikes
Froslass,478,Spite
Froslass,478,Substitute
Froslass,478,Switcheroo
Froslass,478,Take Down
Froslass,478,Taunt
Froslass,478,Tera Blast
Froslass,478,Thunder
Froslass,478,Thunder Wave
Froslass,478,Thunderbolt
Froslass,478,Trailblaze
Froslass,478,Trick
Froslass,478,Triple Axel
Froslass,478,Water Pulse
Froslass,478,Weather Ball
Froslass,478,Will-O-Wisp
Darkrai,491,Blizzard
Darkrai,491,Brick Break
Darkrai,491,Brutal Swing
Darkrai,491,Calm Mind
Darkrai,491,Charge Beam
Darkrai,491,Confuse Ray
Darkrai,491,Confusion
Darkrai,491,Crunch
Darkrai,491,Curse
Darkrai,491,Dark Pulse
Darkrai,491,Dark Void
Darkrai,491,Disable
Darkrai,491,Double Team
Darkrai,491,Drain Punch
Darkrai,491,Dream Eater
Darkrai,491,Endure
Darkrai,491,Facade
Darkrai,491,Fling
Darkrai,491,Focus Blast
Darkrai,491,Focus Punch
Darkrai,491,Foul Play
Darkrai,491,Future Sight
Darkrai,491,Giga Impact
Darkrai,491,Haze
Darkrai,491,Hex
Darkrai,491,Hyper Beam
Darkrai,491,Hypnosis
Darkrai,491,Ice Beam
Darkrai,491,Icicle Spear
Darkrai,491,Icy Wind
Darkrai,491,Knock Off
Darkrai,491,Lash Out
Darkrai,491,Nasty Plot
Darkrai,491,Night Shade
Darkrai,491,Ominous Wind
Darkrai,491,Phantom Force
Darkrai,491,Poison Jab
Darkrai,491,Protect
Darkrai,491,Psybeam
Darkrai,491,Psych Up
Darkrai,491,Psychic
Darkrai,491,Psyshock
Darkrai,491,Quick Attack
Darkrai,491,Rain Dance
Darkrai,491,Razor Wind
Darkrai,491,Rest
Darkrai,491,Rock Slide
Darkrai,491,Rock Tomb
Darkrai,491,Scary Face
Darkrai,491,Shadow Ball
Darkrai,491,Shadow Claw
Darkrai,491,Shadow Punch
Darkrai,491,Shadow Sneak
Darkrai,491,Sleep Talk
Darkrai,491,Sludge Bomb
Darkrai,491,Snarl
Darkrai,491,Spite
Darkrai,491,Substitute
Darkrai,491,Sucker Punch
Darkrai,491,Sunny Day
Darkrai,491,Swift
Darkrai,491,Swords Dance
Darkrai,491,Taunt
Darkrai,491,Tera Blast
Darkrai,491,Thief
Darkrai,491,Throat Chop
Darkrai,491,Thunder
Darkrai,491,Thunder Wave
Darkrai,491,Thunderbolt
Darkrai,491,Torment
Darkrai,491,Trick
Darkrai,491,Vacuum Wave
Darkrai,491,Will-O-Wisp
Darkrai,491,X-Scissor
Thievul,828,Agility
Thievul,828,Crunch
Thievul,828,Dark Pulse
Thievul,828,Dig
Thievul,828,Double Team
Thievul,828,Endure
Thievul,828,Facade
Thievul,828,Fake Out
Thievul,828,Fake Tears
Thievul,828,Fire Fang
Thievul,828,First Impression
Thievul,828,Giga Impact
Thievul,828,Heal Block
Thievul,828,Hyper Beam
Thievul,828,Ice Fang
Thievul,828,Icy Wind
Thievul,828,Knock Off
Thievul,828,Mimic
Thievul,828,Mud Shot
Thievul,828,Nasty Plot
Thievul,828,Night Slash
Thievul,828,Parting Shot
Thievul,828,Play Rough
Thievul,828,Protect
Thievul,828,Psychic
Thievul,828,Quick Attack
Thievul,828,Razor Wind
Thievul,828,Roar
Thievul,828,Shadow Ball
Thievul,828,Shadow Claw
Thievul,828,Snarl
Thievul,828,Substitute
Thievul,828,Swift
Thievul,828,Tail Whip
Thievul,828,Taunt
Thievul,828,Thunder Fang
Thievul,828,Torment
Thievul,828,Trailblaze
Thievul,828,U-turn
Thievul,828,Will-O-Wisp
Perrserker,863,Aerial Ace
Perrserker,863,Amnesia
Perrserker,863,Baton Pass
Perrserker,863,Bite
Perrserker,863,Body Slam
